country,IN,2011,Playground ,2015,877416
district,53,2011,Girls Toilet ,2015,1551
district,53,2011,Boys Toilet ,2015,1546
district,53,2011,Drinking Water ,2015,1560
district,53,2011,Electricity ,2015,1560
district,53,2011,Computer ,2015,828
district,186,2011,Playground ,2015,1754
district,186,2011,Boundarywall ,2015,1575
district,186,2011,Girls Toilet ,2015,1986
district,186,2011,Boys Toilet ,2015,1954
district,186,2011,Drinking Water ,2015,1944
district,186,2011,Electricity ,2015,707
district,186,2011,Computer ,2015,160
district,198,2011,Playground ,2015,611
district,198,2011,Boundarywall ,2015,307
district,198,2011,Girls Toilet ,2015,1738
district,198,2011,Boys Toilet ,2015,1772
district,198,2011,Drinking Water ,2015,1731
district,198,2011,Electricity ,2015,226
district,198,2011,Computer ,2015,117
district,369,2011,Playground ,2015,611
district,369,2011,Boundarywall ,2015,307
district,369,2011,Girls Toilet ,2015,1738
district,369,2011,Boys Toilet ,2015,1772
district,369,2011,Drinking Water ,2015,1731
district,369,2011,Electricity ,2015,226
district,369,2011,Computer ,2015,117
district,219,2011,Playground ,2015,850
district,219,2011,Boundarywall ,2015,1594
district,219,2011,Girls Toilet ,2015,2346
district,219,2011,Boys Toilet ,2015,2257
district,219,2011,Drinking Water ,2015,2625
district,219,2011,Electricity ,2015,1176
district,219,2011,Computer ,2015,254
district,527,2011,Playground ,2015,3132
district,527,2011,Boundarywall ,2015,2770
district,527,2011,Girls Toilet ,2015,3546
district,527,2011,Boys Toilet ,2015,3534
district,527,2011,Drinking Water ,2015,3583
district,527,2011,Electricity ,2015,3211
district,527,2011,Computer ,2015,2600
district,429,2011,Playground ,2015,2584
district,429,2011,Boundarywall ,2015,1953
district,429,2011,Girls Toilet ,2015,4402
district,429,2011,Boys Toilet ,2015,4287
district,429,2011,Drinking Water ,2015,4569
district,429,2011,Electricity ,2015,1073
district,429,2011,Computer ,2015,528
district,108,2011,Playground ,2015,1061
district,108,2011,Boundarywall ,2015,1799
district,108,2011,Girls Toilet ,2015,2023
district,108,2011,Boys Toilet ,2015,1979
district,108,2011,Drinking Water ,2015,1963
district,108,2011,Electricity ,2015,1260
district,108,2011,Computer ,2015,673
district,445,2011,Playground ,2015,1447
district,445,2011,Boundarywall ,2015,1404
district,445,2011,Girls Toilet ,2015,2757
district,445,2011,Boys Toilet ,2015,2750
district,445,2011,Drinking Water ,2015,2616
district,445,2011,Electricity ,2015,879
district,445,2011,Computer ,2015,411
district,272,2011,Playground ,2015,399
district,272,2011,Boundarywall ,2015,121
district,272,2011,Girls Toilet ,2015,876
district,272,2011,Boys Toilet ,2015,868
district,272,2011,Drinking Water ,2015,875
district,272,2011,Electricity ,2015,177
district,272,2011,Computer ,2015,152
district,456,2011,Playground ,2015,2321
district,456,2011,Boundarywall ,2015,1402
district,456,2011,Girls Toilet ,2015,3147
district,456,2011,Boys Toilet ,2015,3075
district,456,2011,Drinking Water ,2015,2840
district,456,2011,Electricity ,2015,454
district,456,2011,Computer ,2015,271
district,285,2011,Playground ,2015,97
district,285,2011,Boundarywall ,2015,118
district,285,2011,Girls Toilet ,2015,179
district,285,2011,Boys Toilet ,2015,179
district,285,2011,Drinking Water ,2015,179
district,285,2011,Electricity ,2015,160
district,285,2011,Computer ,2015,74
district,460,2011,Playground ,2015,1548
district,460,2011,Boundarywall ,2015,1134
district,460,2011,Girls Toilet ,2015,2338
district,460,2011,Boys Toilet ,2015,2307
district,460,2011,Drinking Water ,2015,2364
district,460,2011,Electricity ,2015,535
district,460,2011,Computer ,2015,210
district,39,2011,Playground ,2015,3338
district,39,2011,Boundarywall ,2015,3182
district,39,2011,Girls Toilet ,2015,4438
district,39,2011,Boys Toilet ,2015,4418
district,39,2011,Drinking Water ,2015,4438
district,39,2011,Electricity ,2015,1434
district,39,2011,Computer ,2015,287
district,152,2011,Playground ,2015,3338
district,152,2011,Boundarywall ,2015,3182
district,152,2011,Girls Toilet ,2015,4438
district,152,2011,Boys Toilet ,2015,4418
district,152,2011,Drinking Water ,2015,4438
district,152,2011,Electricity ,2015,1434
district,152,2011,Computer ,2015,287
district,436,2011,Playground ,2015,1341
district,436,2011,Boundarywall ,2015,933
district,436,2011,Girls Toilet ,2015,1837
district,436,2011,Boys Toilet ,2015,1830
district,436,2011,Drinking Water ,2015,1843
district,436,2011,Electricity ,2015,618
district,436,2011,Computer ,2015,386
district,228,2011,Playground ,2015,165
district,228,2011,Boundarywall ,2015,319
district,228,2011,Girls Toilet ,2015,504
district,228,2011,Boys Toilet ,2015,503
district,228,2011,Drinking Water ,2015,541
district,228,2011,Electricity ,2015,242
district,228,2011,Computer ,2015,67
district,205,2011,Playground ,2015,208
district,205,2011,Boundarywall ,2015,195
district,205,2011,Girls Toilet ,2015,387
district,205,2011,Boys Toilet ,2015,396
district,205,2011,Drinking Water ,2015,421
district,205,2011,Electricity ,2015,153
district,205,2011,Computer ,2015,48
district,418,2011,Playground ,2015,901
district,418,2011,Boundarywall ,2015,624
district,418,2011,Girls Toilet ,2015,1332
district,418,2011,Boys Toilet ,2015,1307
district,418,2011,Drinking Water ,2015,1391
district,418,2011,Electricity ,2015,282
district,418,2011,Computer ,2015,170
district,33,2011,Playground ,2015,2351
district,33,2011,Boundarywall ,2015,1287
district,33,2011,Girls Toilet ,2015,2670
district,33,2011,Boys Toilet ,2015,2649
district,33,2011,Drinking Water ,2015,2687
district,33,2011,Electricity ,2015,1995
district,33,2011,Computer ,2015,644
district,568,2011,Playground ,2015,1472
district,568,2011,Boundarywall ,2015,1998
district,568,2011,Girls Toilet ,2015,2333
district,568,2011,Boys Toilet ,2015,2331
district,568,2011,Drinking Water ,2015,2340
district,568,2011,Electricity ,2015,2262
district,568,2011,Computer ,2015,430
district,423,2011,Playground ,2015,2165
district,423,2011,Boundarywall ,2015,1902
district,423,2011,Girls Toilet ,2015,3393
district,423,2011,Boys Toilet ,2015,3309
district,423,2011,Drinking Water ,2015,3471
district,423,2011,Electricity ,2015,609
district,423,2011,Computer ,2015,437
district,181,2011,Playground ,2015,1058
district,181,2011,Boundarywall ,2015,1194
district,181,2011,Girls Toilet ,2015,1579
district,181,2011,Boys Toilet ,2015,1566
district,181,2011,Drinking Water ,2015,1529
district,181,2011,Electricity ,2015,202
district,181,2011,Computer ,2015,115
district,13,2011,Playground ,2015,2042
district,13,2011,Boundarywall ,2015,2146
district,13,2011,Girls Toilet ,2015,3222
district,13,2011,Boys Toilet ,2015,3194
district,13,2011,Drinking Water ,2015,3179
district,13,2011,Electricity ,2015,1081
district,13,2011,Computer ,2015,189
district,184,2011,Playground ,2015,2042
district,184,2011,Boundarywall ,2015,2146
district,184,2011,Girls Toilet ,2015,3222
district,184,2011,Boys Toilet ,2015,3194
district,184,2011,Drinking Water ,2015,3179
district,184,2011,Electricity ,2015,1081
district,184,2011,Computer ,2015,189
district,462,2011,Playground ,2015,1068
district,462,2011,Boundarywall ,2015,981
district,462,2011,Girls Toilet ,2015,2623
district,462,2011,Boys Toilet ,2015,2465
district,462,2011,Drinking Water ,2015,2674
district,462,2011,Electricity ,2015,494
district,462,2011,Computer ,2015,309
district,111,2011,Playground ,2015,2468
district,111,2011,Boundarywall ,2015,3456
district,111,2011,Girls Toilet ,2015,3739
district,111,2011,Boys Toilet ,2015,3694
district,111,2011,Drinking Water ,2015,3703
district,111,2011,Electricity ,2015,2322
district,111,2011,Computer ,2015,1311
district,367,2011,Playground ,2015,550
district,367,2011,Boundarywall ,2015,263
district,367,2011,Girls Toilet ,2015,1077
district,367,2011,Boys Toilet ,2015,1097
district,367,2011,Drinking Water ,2015,1112
district,367,2011,Electricity ,2015,94
district,367,2011,Computer ,2015,127
district,529,2011,Playground ,2015,1664
district,529,2011,Boundarywall ,2015,1661
district,529,2011,Girls Toilet ,2015,1660
district,529,2011,Boys Toilet ,2015,1664
district,529,2011,Drinking Water ,2015,1663
district,529,2011,Electricity ,2015,1639
district,529,2011,Computer ,2015,911
district,463,2011,Playground ,2015,851
district,463,2011,Boundarywall ,2015,733
district,463,2011,Girls Toilet ,2015,1919
district,463,2011,Boys Toilet ,2015,2000
district,463,2011,Drinking Water ,2015,2073
district,463,2011,Electricity ,2015,387
district,463,2011,Computer ,2015,317
district,32,2011,Playground ,2015,1161
district,32,2011,Boundarywall ,2015,932
district,32,2011,Girls Toilet ,2015,1570
district,32,2011,Boys Toilet ,2015,1568
district,32,2011,Drinking Water ,2015,1587
district,32,2011,Electricity ,2015,1372
district,32,2011,Computer ,2015,310
district,117,2011,Playground ,2015,524
district,117,2011,Boundarywall ,2015,1152
district,117,2011,Girls Toilet ,2015,1319
district,117,2011,Boys Toilet ,2015,1249
district,117,2011,Drinking Water ,2015,1283
district,117,2011,Electricity ,2015,883
district,117,2011,Computer ,2015,535
district,79,2011,Playground ,2015,1016
district,79,2011,Boundarywall ,2015,1139
district,79,2011,Girls Toilet ,2015,1074
district,79,2011,Boys Toilet ,2015,1039
district,79,2011,Drinking Water ,2015,1158
district,79,2011,Electricity ,2015,1144
district,79,2011,Computer ,2015,488
district,206,2011,Playground ,2015,992
district,206,2011,Boundarywall ,2015,1075
district,206,2011,Girls Toilet ,2015,2051
district,206,2011,Boys Toilet ,2015,2008
district,206,2011,Drinking Water ,2015,2259
district,206,2011,Electricity ,2015,645
district,206,2011,Computer ,2015,158
district,154,2011,Playground ,2015,5043
district,154,2011,Boundarywall ,2015,3057
district,154,2011,Girls Toilet ,2015,5495
district,154,2011,Boys Toilet ,2015,5465
district,154,2011,Drinking Water ,2015,5407
district,154,2011,Electricity ,2015,1534
district,154,2011,Computer ,2015,388
district,622,2011,Playground ,2015,1231
district,622,2011,Boundarywall ,2015,1190
district,622,2011,Girls Toilet ,2015,1578
district,622,2011,Boys Toilet ,2015,1562
district,622,2011,Drinking Water ,2015,1591
district,622,2011,Electricity ,2015,1581
district,622,2011,Computer ,2015,824
district,311,2011,Playground ,2015,667
district,311,2011,Boundarywall ,2015,1236
district,311,2011,Girls Toilet ,2015,2477
district,311,2011,Boys Toilet ,2015,2469
district,311,2011,Drinking Water ,2015,2407
district,311,2011,Electricity ,2015,704
district,311,2011,Computer ,2015,250
district,218,2011,Playground ,2015,667
district,218,2011,Boundarywall ,2015,1236
district,218,2011,Girls Toilet ,2015,2477
district,218,2011,Boys Toilet ,2015,2469
district,218,2011,Drinking Water ,2015,2407
district,218,2011,Electricity ,2015,704
district,218,2011,Computer ,2015,250
district,31,2011,Playground ,2015,907
district,31,2011,Boundarywall ,2015,697
district,31,2011,Girls Toilet ,2015,1302
district,31,2011,Boys Toilet ,2015,1299
district,31,2011,Drinking Water ,2015,1305
district,31,2011,Electricity ,2015,1284
district,31,2011,Computer ,2015,396
district,526,2011,Playground ,2015,4263
district,526,2011,Boundarywall ,2015,4161
district,526,2011,Girls Toilet ,2015,4376
district,526,2011,Boys Toilet ,2015,4350
district,526,2011,Drinking Water ,2015,4430
district,526,2011,Electricity ,2015,3886
district,526,2011,Computer ,2015,2543
district,200,2011,Playground ,2015,1972
district,200,2011,Boundarywall ,2015,2745
district,200,2011,Girls Toilet ,2015,2952
district,200,2011,Boys Toilet ,2015,2941
district,200,2011,Drinking Water ,2015,2811
district,200,2011,Electricity ,2015,598
district,200,2011,Computer ,2015,301
district,76,2011,Playground ,2015,1019
district,76,2011,Boundarywall ,2015,1249
district,76,2011,Girls Toilet ,2015,1224
district,76,2011,Boys Toilet ,2015,1203
district,76,2011,Drinking Water ,2015,1260
district,76,2011,Electricity ,2015,1257
district,76,2011,Computer ,2015,661
district,306,2011,Playground ,2015,2067
district,306,2011,Boundarywall ,2015,1016
district,306,2011,Girls Toilet ,2015,2628
district,306,2011,Boys Toilet ,2015,2571
district,306,2011,Drinking Water ,2015,2664
district,306,2011,Electricity ,2015,629
district,306,2011,Computer ,2015,242
district,98,2011,Playground ,2015,312
district,98,2011,Boundarywall ,2015,39
district,98,2011,Girls Toilet ,2015,1000
district,98,2011,Boys Toilet ,2015,998
district,98,2011,Drinking Water ,2015,823
district,98,2011,Electricity ,2015,174
district,98,2011,Computer ,2015,71
district,640,2011,Playground ,2015,312
district,640,2011,Boundarywall ,2015,39
district,640,2011,Girls Toilet ,2015,1000
district,640,2011,Boys Toilet ,2015,998
district,640,2011,Drinking Water ,2015,823
district,640,2011,Electricity ,2015,174
district,640,2011,Computer ,2015,71
district,243,2011,Playground ,2015,312
district,243,2011,Boundarywall ,2015,39
district,243,2011,Girls Toilet ,2015,1000
district,243,2011,Boys Toilet ,2015,998
district,243,2011,Drinking Water ,2015,823
district,243,2011,Electricity ,2015,174
district,243,2011,Computer ,2015,71
district,295,2011,Playground ,2015,312
district,295,2011,Boundarywall ,2015,39
district,295,2011,Girls Toilet ,2015,1000
district,295,2011,Boys Toilet ,2015,998
district,295,2011,Drinking Water ,2015,823
district,295,2011,Electricity ,2015,174
district,295,2011,Computer ,2015,71
district,586,2011,Playground ,2015,339
district,586,2011,Boundarywall ,2015,451
district,586,2011,Girls Toilet ,2015,570
district,586,2011,Boys Toilet ,2015,570
district,586,2011,Drinking Water ,2015,573
district,586,2011,Electricity ,2015,571
district,586,2011,Computer ,2015,246
district,290,2011,Playground ,2015,531
district,290,2011,Boundarywall ,2015,65
district,290,2011,Girls Toilet ,2015,660
district,290,2011,Boys Toilet ,2015,657
district,290,2011,Drinking Water ,2015,600
district,290,2011,Electricity ,2015,151
district,290,2011,Computer ,2015,76
district,343,2011,Playground ,2015,1842
district,343,2011,Boundarywall ,2015,1835
district,343,2011,Girls Toilet ,2015,3788
district,343,2011,Boys Toilet ,2015,3739
district,343,2011,Drinking Water ,2015,3561
district,343,2011,Electricity ,2015,3710
district,343,2011,Computer ,2015,907
district,97,2011,Playground ,2015,1842
district,97,2011,Boundarywall ,2015,1835
district,97,2011,Girls Toilet ,2015,3788
district,97,2011,Boys Toilet ,2015,3739
district,97,2011,Drinking Water ,2015,3561
district,97,2011,Electricity ,2015,3710
district,97,2011,Computer ,2015,907
district,550,2011,Playground ,2015,1842
district,550,2011,Boundarywall ,2015,1835
district,550,2011,Girls Toilet ,2015,3788
district,550,2011,Boys Toilet ,2015,3739
district,550,2011,Drinking Water ,2015,3561
district,550,2011,Electricity ,2015,3710
district,550,2011,Computer ,2015,907
district,542,2011,Playground ,2015,1842
district,542,2011,Boundarywall ,2015,1835
district,542,2011,Girls Toilet ,2015,3788
district,542,2011,Boys Toilet ,2015,3739
district,542,2011,Drinking Water ,2015,3561
district,542,2011,Electricity ,2015,3710
district,542,2011,Computer ,2015,907
district,10,2011,Playground ,2015,607
district,10,2011,Boundarywall ,2015,836
district,10,2011,Girls Toilet ,2015,843
district,10,2011,Boys Toilet ,2015,917
district,10,2011,Drinking Water ,2015,970
district,10,2011,Electricity ,2015,605
district,10,2011,Computer ,2015,498
district,392,2011,Playground ,2015,1500
district,392,2011,Boundarywall ,2015,1911
district,392,2011,Girls Toilet ,2015,3339
district,392,2011,Boys Toilet ,2015,3293
district,392,2011,Drinking Water ,2015,3269
district,392,2011,Electricity ,2015,1102
district,392,2011,Computer ,2015,297
district,179,2011,Playground ,2015,1500
district,179,2011,Boundarywall ,2015,1911
district,179,2011,Girls Toilet ,2015,3339
district,179,2011,Boys Toilet ,2015,3293
district,179,2011,Drinking Water ,2015,3269
district,179,2011,Electricity ,2015,1102
district,179,2011,Computer ,2015,297
district,374,2011,Playground ,2015,720
district,374,2011,Boundarywall ,2015,937
district,374,2011,Girls Toilet ,2015,1302
district,374,2011,Boys Toilet ,2015,1286
district,374,2011,Drinking Water ,2015,1809
district,374,2011,Electricity ,2015,515
district,374,2011,Computer ,2015,106
district,208,2011,Playground ,2015,720
district,208,2011,Boundarywall ,2015,937
district,208,2011,Girls Toilet ,2015,1302
district,208,2011,Boys Toilet ,2015,1286
district,208,2011,Drinking Water ,2015,1809
district,208,2011,Electricity ,2015,515
district,208,2011,Computer ,2015,106
district,492,2011,Playground ,2015,2054
district,492,2011,Boundarywall ,2015,2295
district,492,2011,Girls Toilet ,2015,2341
district,492,2011,Boys Toilet ,2015,2329
district,492,2011,Drinking Water ,2015,2446
district,492,2011,Electricity ,2015,2447
district,492,2011,Computer ,2015,1935
district,475,2011,Playground ,2015,839
district,475,2011,Boundarywall ,2015,1070
district,475,2011,Girls Toilet ,2015,1103
district,475,2011,Boys Toilet ,2015,1096
district,475,2011,Drinking Water ,2015,1143
district,475,2011,Electricity ,2015,1141
district,475,2011,Computer ,2015,1007
district,401,2011,Playground ,2015,1591
district,401,2011,Boundarywall ,2015,1034
district,401,2011,Girls Toilet ,2015,2108
district,401,2011,Boys Toilet ,2015,2091
district,401,2011,Drinking Water ,2015,2142
district,401,2011,Electricity ,2015,945
district,401,2011,Computer ,2015,218
district,273,2011,Playground ,2015,111
district,273,2011,Boundarywall ,2015,70
district,273,2011,Girls Toilet ,2015,419
district,273,2011,Boys Toilet ,2015,418
district,273,2011,Drinking Water ,2015,418
district,273,2011,Electricity ,2015,60
district,273,2011,Computer ,2015,59
district,493,2011,Playground ,2015,638
district,493,2011,Boundarywall ,2015,857
district,493,2011,Girls Toilet ,2015,921
district,493,2011,Boys Toilet ,2015,915
district,493,2011,Drinking Water ,2015,922
district,493,2011,Electricity ,2015,921
district,493,2011,Computer ,2015,460
district,50,2011,Playground ,2015,28
district,50,2011,Boundarywall ,2015,107
district,50,2011,Girls Toilet ,2015,148
district,50,2011,Boys Toilet ,2015,145
district,50,2011,Drinking Water ,2015,125
district,50,2011,Electricity ,2015,78
district,50,2011,Computer ,2015,56
district,245,2011,Playground ,2015,28
district,245,2011,Boundarywall ,2015,107
district,245,2011,Girls Toilet ,2015,148
district,245,2011,Boys Toilet ,2015,145
district,245,2011,Drinking Water ,2015,125
district,245,2011,Electricity ,2015,78
district,245,2011,Computer ,2015,56
district,59,2011,Playground ,2015,1363
district,59,2011,Boundarywall ,2015,1645
district,59,2011,Girls Toilet ,2015,2377
district,59,2011,Boys Toilet ,2015,2334
district,59,2011,Drinking Water ,2015,2321
district,59,2011,Electricity ,2015,1619
district,59,2011,Computer ,2015,678
district,517,2011,Playground ,2015,3511
district,517,2011,Boundarywall ,2015,2957
district,517,2011,Girls Toilet ,2015,3683
district,517,2011,Boys Toilet ,2015,3660
district,517,2011,Drinking Water ,2015,3711
district,517,2011,Electricity ,2015,3361
district,517,2011,Computer ,2015,2581
district,620,2011,Playground ,2015,1508
district,620,2011,Boundarywall ,2015,1698
district,620,2011,Girls Toilet ,2015,2002
district,620,2011,Boys Toilet ,2015,1990
district,620,2011,Drinking Water ,2015,2023
district,620,2011,Electricity ,2015,2000
district,620,2011,Computer ,2015,978
district,489,2011,Playground ,2015,292
district,489,2011,Boundarywall ,2015,385
district,489,2011,Girls Toilet ,2015,425
district,489,2011,Boys Toilet ,2015,423
district,489,2011,Drinking Water ,2015,425
district,489,2011,Electricity ,2015,425
district,489,2011,Computer ,2015,196
district,611,2011,Playground ,2015,541
district,611,2011,Boundarywall ,2015,549
district,611,2011,Girls Toilet ,2015,715
district,611,2011,Boys Toilet ,2015,703
district,611,2011,Drinking Water ,2015,720
district,611,2011,Electricity ,2015,688
district,611,2011,Computer ,2015,507
district,624,2011,Playground ,2015,602
district,624,2011,Boundarywall ,2015,724
district,624,2011,Girls Toilet ,2015,905
district,624,2011,Boys Toilet ,2015,898
district,624,2011,Drinking Water ,2015,911
district,624,2011,Electricity ,2015,894
district,624,2011,Computer ,2015,569
district,602,2011,Playground ,2015,1944
district,602,2011,Boundarywall ,2015,2025
district,602,2011,Girls Toilet ,2015,2467
district,602,2011,Boys Toilet ,2015,2441
district,602,2011,Drinking Water ,2015,2481
district,602,2011,Electricity ,2015,2466
district,602,2011,Computer ,2015,1545
district,601,2011,Playground ,2015,1096
district,601,2011,Boundarywall ,2015,1297
district,601,2011,Girls Toilet ,2015,1420
district,601,2011,Boys Toilet ,2015,1408
district,601,2011,Drinking Water ,2015,1437
district,601,2011,Electricity ,2015,1410
district,601,2011,Computer ,2015,1390
district,619,2011,Playground ,2015,841
district,619,2011,Boundarywall ,2015,1085
district,619,2011,Girls Toilet ,2015,1248
district,619,2011,Boys Toilet ,2015,1242
district,619,2011,Drinking Water ,2015,1259
district,619,2011,Electricity ,2015,1247
district,619,2011,Computer ,2015,787
district,627,2011,Playground ,2015,1650
district,627,2011,Boundarywall ,2015,1424
district,627,2011,Girls Toilet ,2015,1780
district,627,2011,Boys Toilet ,2015,1767
district,627,2011,Drinking Water ,2015,1811
district,627,2011,Electricity ,2015,1732
district,627,2011,Computer ,2015,787
district,276,2011,Playground ,2015,337
district,276,2011,Boundarywall ,2015,231
district,276,2011,Girls Toilet ,2015,557
district,276,2011,Boys Toilet ,2015,552
district,276,2011,Drinking Water ,2015,555
district,276,2011,Electricity ,2015,274
district,276,2011,Computer ,2015,181
district,594,2011,Playground ,2015,1011
district,594,2011,Boundarywall ,2015,1166
district,594,2011,Girls Toilet ,2015,1220
district,594,2011,Boys Toilet ,2015,1198
district,594,2011,Drinking Water ,2015,1239
district,594,2011,Electricity ,2015,1204
district,594,2011,Computer ,2015,1212
district,424,2011,Playground ,2015,1164
district,424,2011,Boundarywall ,2015,1318
district,424,2011,Girls Toilet ,2015,2568
district,424,2011,Boys Toilet ,2015,2570
district,424,2011,Drinking Water ,2015,2689
district,424,2011,Electricity ,2015,378
district,424,2011,Computer ,2015,209
district,309,2011,Playground ,2015,1383
district,309,2011,Boundarywall ,2015,969
district,309,2011,Girls Toilet ,2015,1726
district,309,2011,Boys Toilet ,2015,1714
district,309,2011,Drinking Water ,2015,1774
district,309,2011,Electricity ,2015,545
district,309,2011,Computer ,2015,257
district,254,2011,Playground ,2015,42
district,254,2011,Boundarywall ,2015,75
district,254,2011,Girls Toilet ,2015,139
district,254,2011,Boys Toilet ,2015,137
district,254,2011,Drinking Water ,2015,112
district,254,2011,Electricity ,2015,57
district,254,2011,Computer ,2015,40
district,614,2011,Playground ,2015,1581
district,614,2011,Boundarywall ,2015,1547
district,614,2011,Girls Toilet ,2015,2042
district,614,2011,Boys Toilet ,2015,2026
district,614,2011,Drinking Water ,2015,2077
district,614,2011,Electricity ,2015,2059
district,614,2011,Computer ,2015,1162
district,628,2011,Playground ,2015,2409
district,628,2011,Boundarywall ,2015,2046
district,628,2011,Girls Toilet ,2015,2681
district,628,2011,Boys Toilet ,2015,2582
district,628,2011,Drinking Water ,2015,2753
district,628,2011,Electricity ,2015,2572
district,628,2011,Computer ,2015,1217
district,633,2011,Playground ,2015,1737
district,633,2011,Boundarywall ,2015,1958
district,633,2011,Girls Toilet ,2015,2456
district,633,2011,Boys Toilet ,2015,2436
district,633,2011,Drinking Water ,2015,2482
district,633,2011,Electricity ,2015,2479
district,633,2011,Computer ,2015,1181
district,606,2011,Playground ,2015,1737
district,606,2011,Boundarywall ,2015,1958
district,606,2011,Girls Toilet ,2015,2456
district,606,2011,Boys Toilet ,2015,2436
district,606,2011,Drinking Water ,2015,2482
district,606,2011,Electricity ,2015,2479
district,606,2011,Computer ,2015,1181
district,120,2011,Playground ,2015,1485
district,120,2011,Boundarywall ,2015,2338
district,120,2011,Girls Toilet ,2015,2537
district,120,2011,Boys Toilet ,2015,2473
district,120,2011,Drinking Water ,2015,2536
district,120,2011,Electricity ,2015,1578
district,120,2011,Computer ,2015,833
district,267,2011,Playground ,2015,75
district,267,2011,Boundarywall ,2015,158
district,267,2011,Girls Toilet ,2015,252
district,267,2011,Boys Toilet ,2015,252
district,267,2011,Drinking Water ,2015,182
district,267,2011,Electricity ,2015,76
district,267,2011,Computer ,2015,78
district,571,2011,Playground ,2015,1119
district,571,2011,Boundarywall ,2015,1948
district,571,2011,Girls Toilet ,2015,2488
district,571,2011,Boys Toilet ,2015,2483
district,571,2011,Drinking Water ,2015,2492
district,571,2011,Electricity ,2015,2444
district,571,2011,Computer ,2015,532
district,130,2011,Playground ,2015,1762
district,130,2011,Boundarywall ,2015,3792
district,130,2011,Girls Toilet ,2015,5248
district,130,2011,Boys Toilet ,2015,5152
district,130,2011,Drinking Water ,2015,5031
district,130,2011,Electricity ,2015,2113
district,130,2011,Computer ,2015,969
district,326,2011,Playground ,2015,1201
district,326,2011,Boundarywall ,2015,407
district,326,2011,Girls Toilet ,2015,1603
district,326,2011,Boys Toilet ,2015,1509
district,326,2011,Drinking Water ,2015,1480
district,326,2011,Electricity ,2015,223
district,326,2011,Computer ,2015,122
district,67,2011,Playground ,2015,1483
district,67,2011,Boundarywall ,2015,1910
district,67,2011,Girls Toilet ,2015,2011
district,67,2011,Boys Toilet ,2015,1997
district,67,2011,Drinking Water ,2015,2087
district,67,2011,Electricity ,2015,1917
district,67,2011,Computer ,2015,832
district,19,2011,Playground ,2015,615
district,19,2011,Boundarywall ,2015,346
district,19,2011,Girls Toilet ,2015,1511
district,19,2011,Boys Toilet ,2015,1210
district,19,2011,Drinking Water ,2015,1702
district,19,2011,Electricity ,2015,514
district,19,2011,Computer ,2015,217
district,569,2011,Playground ,2015,809
district,569,2011,Boundarywall ,2015,658
district,569,2011,Girls Toilet ,2015,970
district,569,2011,Boys Toilet ,2015,952
district,569,2011,Drinking Water ,2015,973
district,569,2011,Electricity ,2015,963
district,569,2011,Computer ,2015,436
district,435,2011,Playground ,2015,2201
district,435,2011,Boundarywall ,2015,1430
district,435,2011,Girls Toilet ,2015,2895
district,435,2011,Boys Toilet ,2015,2884
district,435,2011,Drinking Water ,2015,3048
district,435,2011,Electricity ,2015,1092
district,435,2011,Computer ,2015,685
district,279,2011,Playground ,2015,150
district,279,2011,Boundarywall ,2015,43
district,279,2011,Girls Toilet ,2015,425
district,279,2011,Boys Toilet ,2015,424
district,279,2011,Drinking Water ,2015,425
district,279,2011,Electricity ,2015,100
district,279,2011,Computer ,2015,109
district,431,2011,Playground ,2015,1298
district,431,2011,Boundarywall ,2015,572
district,431,2011,Girls Toilet ,2015,1268
district,431,2011,Boys Toilet ,2015,1265
district,431,2011,Drinking Water ,2015,1266
district,431,2011,Electricity ,2015,317
district,431,2011,Computer ,2015,131
district,29,2011,Playground ,2015,861
district,29,2011,Boundarywall ,2015,737
district,29,2011,Girls Toilet ,2015,904
district,29,2011,Boys Toilet ,2015,901
district,29,2011,Drinking Water ,2015,905
district,29,2011,Electricity ,2015,905
district,29,2011,Computer ,2015,335
district,156,2011,Playground ,2015,3642
district,156,2011,Boundarywall ,2015,3379
district,156,2011,Girls Toilet ,2015,4387
district,156,2011,Boys Toilet ,2015,4341
district,156,2011,Drinking Water ,2015,4387
district,156,2011,Electricity ,2015,1747
district,156,2011,Computer ,2015,610
district,252,2011,Playground ,2015,43
district,252,2011,Boundarywall ,2015,70
district,252,2011,Girls Toilet ,2015,116
district,252,2011,Boys Toilet ,2015,92
district,252,2011,Drinking Water ,2015,116
district,252,2011,Electricity ,2015,66
district,252,2011,Computer ,2015,38
district,249,2011,Playground ,2015,119
district,249,2011,Boundarywall ,2015,69
district,249,2011,Girls Toilet ,2015,277
district,249,2011,Boys Toilet ,2015,267
district,249,2011,Drinking Water ,2015,268
district,249,2011,Electricity ,2015,58
district,249,2011,Computer ,2015,42
district,413,2011,Playground ,2015,1403
district,413,2011,Boundarywall ,2015,957
district,413,2011,Girls Toilet ,2015,3251
district,413,2011,Boys Toilet ,2015,3235
district,413,2011,Drinking Water ,2015,3294
district,413,2011,Electricity ,2015,1818
district,413,2011,Computer ,2015,266
district,330,2011,Playground ,2015,1403
district,330,2011,Boundarywall ,2015,957
district,330,2011,Girls Toilet ,2015,3251
district,330,2011,Boys Toilet ,2015,3235
district,330,2011,Drinking Water ,2015,3294
district,330,2011,Electricity ,2015,1818
district,330,2011,Computer ,2015,266
district,563,2011,Playground ,2015,766
district,563,2011,Boundarywall ,2015,866
district,563,2011,Girls Toilet ,2015,1100
